time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
1260,0.045739348370927316,0.0,0.4546106479002524,0.3789795918367347,0.23568300460415123,1.0,0.3812074829931973,0.23653666389696718,1.0
1280,0.045739348370927316,0.0,0.4589994645452459,0.3812074829931973,0.23692872046846605,1.0,0.38287921551599363,0.23786525411992798,1.0
1300,0.045739348370927316,0.0,0.4604624034269104,0.38216567114650735,0.2388175607457764,1.0,0.3850412505427703,0.2391938443428888,1.0
1320,0.045739348370927316,0.0,0.4687906371911573,0.3844574415131906,0.2399065535886563,1.0,0.388089810392242,0.24160002077274614,1.0
1340,0.045739348370927316,0.0,0.47465514164053135,0.38756802721088435,0.24183353525835183,1.0,0.3902518454190187,0.24292861099570698,1.0
1360,0.045739348370927316,0.0,0.4802446336141739,0.38936532059632367,0.243173532117296,1.0,0.3902518454190187,0.24425720121866776,1.0
1380,0.045739348370927316,0.0,0.48527135171363733,0.3902518454190187,0.24510051378699155,1.0,0.39241388044579534,0.2469143816645894,1.0
1400,0.045739348370927316,0.0,0.49308644133856405,0.3929761904761905,0.24618950662987144,1.0,0.3952040816326531,0.2482429718875502,1.0
1420,0.05192970870936972,0.0,0.500764024725625,0.3952040816326531,0.2481319144193918,1.0,0.39743197278911563,0.249571562110511,1.0
1440,0.05192970870936972,0.0,0.507191303049178,0.39743197278911563,0.24949656945004994,1.0,0.3983843537414966,0.2514684436068296,1.0
1460,0.052314916721696386,0.0,0.5110428436654245,0.3983843537414966,0.2506514150576007,1.0,0.4006122448979592,0.2528084404657737,1.0
1480,0.052698412698412696,0.0,0.5186580483949106,0.4006122448979592,0.25275254571520855,1.0,0.40284013605442176,0.25392544350762936,1.0
1500,0.052698412698412696,0.0,0.5280112044817927,0.40284013605442176,0.25411595188025293,1.0,0.40379251700680274,0.25587227706591936,1.0
1520,0.052698412698412696,0.0,0.5318499961753231,0.40379251700680274,0.2552707974878037,1.0,0.40602040816326535,0.2571644118372933,1.0
1540,0.052698412698412696,0.0,0.5411152757591984,0.40602040816326535,0.2573731770110253,1.0,0.4082482993197279,0.2583608224335268,1.0
1560,0.052698412698412696,0.0,0.5533446798745506,0.4082482993197279,0.2587353343104559,1.0,0.4082482993197279,0.2603076559918168,1.0
1580,0.052698412698412696,0.0,0.563673128549209,0.4082482993197279,0.2602070366987418,1.0,0.41047619047619044,0.2614535760562483,1.0
1600,0.052698412698412696,0.0,0.5661113600186498,0.41047619047619044,0.26136188230629254,1.0,0.41270408163265304,0.2626093760516928,1.0
1620,0.05950113378684807,0.0,0.5707255594045161,0.41270408163265304,0.2625167279138433,1.0,0.413656462585034,0.26408012405208486,1.0
1640,0.06124636192432802,0.0,0.5748393635737781,0.413656462585034,0.2648703188393483,1.0,0.41588435374149657,0.2652349696596356,1.0
1660,0.06124636192432802,0.0,0.5767899487493306,0.41588435374149657,0.26610021879049217,1.0,0.41588435374149657,0.26722780409400204,1.0
1680,0.06201677794898134,0.0,0.5797158265126597,0.41588435374149657,0.26733011874163604,1.0,0.4181122448979592,0.2683826497015528,1.0
1700,0.06201677794898134,0.0,0.5826417042759886,0.4181122448979592,0.26823135651782964,1.0,0.41906462585034016,0.26985435208983866,1.0
1720,0.06240198596130799,0.0,0.5929205232157883,0.41906462585034016,0.26962842085106026,1.0,0.4212925170068027,0.2710091976973894,1.0
1740,0.0631724019859613,0.0,0.5938958158035645,0.4212925170068027,0.2710254851842909,1.0,0.4235204081632653,0.27216404330494015,1.0
1760,0.06539462420818354,0.0,0.5963340472730054,0.4235204081632653,0.27242254951752154,1.0,0.4235204081632653,0.2733188889124909,1.0
1780,0.06577983222051018,0.0,0.6077205882352941,0.4235204081632653,0.27381961385075226,1.0,0.4257482993197279,0.27479059130077677,1.0
1800,0.06800205444273241,0.0,0.6077205882352941,0.4257482993197279,0.2752166781839829,1.0,0.42670068027210883,0.27678342573514314,1.0
1820,0.06840347361389446,0.0,0.6077205882352941,0.42670068027210883,0.27661374251721355,1.0,0.42892857142857144,0.2779382713426939,1.0
1840,0.06904761904761905,0.0,0.6104757897957623,0.42892857142857144,0.2782901364593827,1.0,0.42988095238095236,0.27909311695024464,1.0
1860,0.06904761904761905,0.0,0.6168151916163084,0.42988095238095236,0.2785694660683212,1.0,0.43210884353741497,0.2802479625577954,1.0
1880,0.06904761904761905,0.0,0.6207163619674138,0.43115646258503404,0.28037990491969794,1.0,0.4330612244897959,0.2813046514452271,1.0
1900,0.06904761904761905,0.0,0.6255928249062954,0.43210884353741497,0.28136359473478256,1.0,0.43433673469387757,0.2825576537728969,1.0
1920,0.06904761904761905,0.0,0.6304692878451771,0.43433673469387757,0.28276065906801323,1.0,0.4352891156462585,0.28455048820726325,1.0
1940,0.06904761904761905,0.0,0.6304692878451771,0.4352891156462585,0.28415772340124384,1.0,0.4375170068027211,0.285705333814814,1.0
1960,0.06904761904761905,0.0,0.6319322267268416,0.4375170068027211,0.2855547877344745,1.0,0.438469387755102,0.28686017942236475,1.0
1980,0.06904761904761905,0.0,0.6525735294117647,0.438469387755102,0.28723118167664374,1.0,0.4406972789115646,0.2880309539713383,1.0
2000,0.06904761904761905,0.0,0.6640625,0.4406972789115646,0.28862824600987436,1.0,0.4406972789115646,0.28920861671119746,1.0
