time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
1160,0.5,0.44047619047619047,0.8928571428571428,0.0,0.0,0.37058823529411766,0.0,0.0,0.03125
1180,0.5,0.44047619047619047,0.8928571428571428,0.0,0.0,0.37058823529411766,0.0,0.0,0.03125
1200,0.5,0.44047619047619047,0.8928571428571428,0.0,0.0,0.37058823529411766,0.0,0.0,0.03125
1220,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.3872549019607843,0.0,0.0,0.03125
1240,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.3872549019607843,0.0,0.0,0.03125
1260,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.3872549019607843,0.0,0.0,0.03125
1280,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.3872549019607843,0.0,0.0,0.03125
1300,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.3872549019607843,0.0,0.0,0.03125
1320,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.3872549019607843,0.0,0.0,0.03125
1340,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.3872549019607843,0.0,0.0,0.03125
1360,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.3872549019607843,0.0,0.0,0.03125
1380,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.3872549019607843,0.0,0.0,0.03125
1400,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1420,0.5,0.44047619047619047,0.9464285714285714,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1440,0.5,0.44047619047619047,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1460,0.5,0.44047619047619047,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1480,0.5,0.44047619047619047,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1500,0.5,0.44047619047619047,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1520,0.5833333333333333,0.44047619047619047,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1540,0.5833333333333333,0.44047619047619047,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1560,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1580,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1600,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1620,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1640,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.40104166666666663,0.0,0.0,0.03125
1660,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1680,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1700,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1720,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1740,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1760,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1780,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1800,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1820,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1840,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1860,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1880,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1900,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1920,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1940,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1960,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
1980,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
