time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
1440,0.00690583972905588,0.0009892000862677152,0.11566596054547862,0.2347843702169803,0.17990301005028922,0.6714676889375685,0.49939874232339204,0.3034606851769758,0.7554418761315314
1460,0.00690583972905588,0.0009892000862677152,0.11910002647954455,0.23680841456793558,0.1814787662143071,0.6735655910354705,0.5025150905432596,0.30514859143081463,0.7585325354721907
1480,0.00690583972905588,0.0009892000862677152,0.1221906858202039,0.23883245891889088,0.183054522378325,0.6756634931333727,0.5054302315196664,0.30638015478371405,0.7595627552524105
1500,0.00690583972905588,0.0009892000862677152,0.1221906858202039,0.24118287402702637,0.18439561020692363,0.6777613952312748,0.508872950496714,0.30787177734218524,0.7632919841971566
1520,0.00690583972905588,0.0009892000862677152,0.1221906858202039,0.24314178064065523,0.18573669803552229,0.6788103462802259,0.5123156694737616,0.3091033406950846,0.7643222039773764
1540,0.00690583972905588,0.0009892000862677152,0.1221906858202039,0.24518736405473301,0.18731245419954018,0.6809082483781279,0.5149044396929883,0.31046741223314767,0.770503522658695
1560,0.00690583972905588,0.0009892000862677152,0.12253409241361049,0.247516240099746,0.18888821036355807,0.6830061504760301,0.5178195806693949,0.3123516021823542,0.7725639622191346
1580,0.00690583972905588,0.0009892000862677152,0.12253409241361049,0.24943599444024753,0.1902292981921567,0.6840551015249811,0.5207347216458017,0.313975732925989,0.7756546215597939
1600,0.00690583972905588,0.0009892000862677152,0.12356431219383027,0.25123993980239484,0.1918050543561746,0.6861530036228831,0.5231222846215675,0.3154673554844602,0.7808057204608929
1620,0.00690583972905588,0.0009892000862677152,0.12356431219383027,0.2529724054653715,0.19267680551393468,0.6872019546718342,0.5256350111110528,0.3168952025327273,0.7828661600213325
1640,0.00690583972905588,0.0009892000862677152,0.12356431219383027,0.2547763508275188,0.193783225007114,0.6892998567697363,0.5287513593309203,0.318455557766158,0.7859568193619918
1660,0.00690583972905588,0.0009892000862677152,0.12390771878723686,0.2565802961896661,0.19512431283571266,0.6903488078186873,0.531666500307327,0.32001591299958876,0.7859568193619918
1680,0.00690583972905588,0.0009892000862677152,0.12390771878723686,0.2585739948724965,0.19613012870716162,0.6921507709158311,0.5343804340402729,0.3216400437432235,0.7890474787026511
1700,0.00690583972905588,0.0009892000862677152,0.12390771878723686,0.2601881869139606,0.19747121653576025,0.6952976240626842,0.5374207385303991,0.3230041152812866,0.7931683578235302
1720,0.00690583972905588,0.0009892000862677152,0.12425112538064345,0.26218188559679106,0.19881230436435887,0.6973955261605864,0.5402107159930865,0.3244319623295536,0.7952287973839698
1740,0.00690583972905588,0.0009892000862677152,0.12459453197405004,0.26391435125976775,0.2001533921929575,0.6984444772095375,0.5434522277266733,0.32592358488802486,0.7993496765048489
