time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
1400,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1420,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1440,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1460,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1480,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1500,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1520,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1540,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1560,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1580,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1600,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1620,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1640,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1660,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1680,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1700,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1720,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1740,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1760,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1780,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1800,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1820,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1840,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1860,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1880,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1900,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1920,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1940,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1960,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1980,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2000,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2020,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2040,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2060,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2080,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2100,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2120,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2140,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2160,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2180,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2200,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2220,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2240,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2260,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2280,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2300,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2320,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2340,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2360,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2380,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2400,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2420,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2440,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2460,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2480,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2500,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2520,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2540,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2560,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
2580,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.023809523809523808,0.0,0.09615384615384616
2600,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.023809523809523808,0.0,0.09615384615384616
2620,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.023809523809523808,0.0,0.09615384615384616
2640,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.023809523809523808,0.0,0.09615384615384616
2660,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.023809523809523808,0.0,0.09615384615384616
2680,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.023809523809523808,0.0,0.09615384615384616
2700,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2720,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2740,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2760,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2780,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2800,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2820,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2840,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2860,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2880,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2900,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2920,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2940,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2960,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
2980,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3000,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3020,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3040,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3060,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3080,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3100,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3120,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3140,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3160,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3180,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3200,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3220,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3240,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3260,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3280,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3300,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3320,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3340,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3360,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3380,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3400,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3420,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3440,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3460,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3480,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3500,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3520,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3540,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3560,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
3580,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.051587301587301584,0.0,0.09615384615384616
